"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",33,"Age-specific",0.2,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C07","Malignant neoplasm of parotid gland",74,"Age-specific",0.4,0.3,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",20,"Age-specific",0.1,0.1,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C09","Malignant neoplasm of tonsil",104,"Age-specific",0.5,0.4,0.6,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C10","Malignant neoplasm of oropharynx",13,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C11","Malignant neoplasm of nasopharynx",46,"Age-specific",0.2,0.2,0.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C12","Malignant neoplasm of piriform sinus",14,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C13","Malignant neoplasm of hypopharynx",15,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",18,"Age-specific",0.1,0.1,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C15","Malignant neoplasm of oesophagus",270,"Age-specific",1.3,1.2,1.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C16","Malignant neoplasm of stomach",334,"Age-specific",1.6,1.4,1.8,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C17","Malignant neoplasm of small intestine",56,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C18","Malignant neoplasm of colon",755,"Age-specific",3.6,3.4,3.9,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",1273,"Age-specific",6.2,5.8,6.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",102,"Age-specific",0.5,0.4,0.6,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C20","Malignant neoplasm of rectum",416,"Age-specific",2,1.8,2.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C21","Malignant neoplasm of anus and anal canal",94,"Age-specific",0.5,0.4,0.6,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",132,"Age-specific",0.6,0.5,0.8,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C23","Malignant neoplasm of gallbladder",17,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",21,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C25","Malignant neoplasm of pancreas",254,"Age-specific",1.2,1.1,1.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",24,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",37,"Age-specific",0.2,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C31","Malignant neoplasm of accessory sinuses",24,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C32","Malignant neoplasm of larynx",120,"Age-specific",0.6,0.5,0.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C33","Malignant neoplasm of trachea",4,"Age-specific",0,0,0,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",1001,"Age-specific",4.8,4.5,5.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C34","Malignant neoplasm of bronchus and lung",997,"Age-specific",4.8,4.5,5.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C37","Malignant neoplasm of thymus",16,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",24,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",0,"Age-specific",NA,NA,NA,"s"
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",61,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",57,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C43","Malignant melanoma of skin",2089,"Age-specific",10.1,9.7,10.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C44","Other malignant neoplasms of skin",4146,"Age-specific",20,19.4,20.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C45","Mesothelioma",46,"Age-specific",0.2,0.2,0.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C46","Kaposi sarcoma",57,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",31,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",44,"Age-specific",0.2,0.2,0.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",221,"Age-specific",1.1,0.9,1.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C50","Malignant neoplasm of breast",6901,"Age-specific",33.3,32.6,34.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",428,"Age-specific",2.1,1.9,2.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C65","Malignant neoplasm of renal pelvis",23,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C66","Malignant neoplasm of ureter",7,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C67","Malignant neoplasm of bladder",260,"Age-specific",1.3,1.1,1.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",6,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C69","Malignant neoplasm of eye and adnexa",56,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C70","Malignant neoplasm of meninges",14,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C71","Malignant neoplasm of brain",764,"Age-specific",3.7,3.4,4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",25,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C73","Malignant neoplasm of thyroid gland",522,"Age-specific",2.5,2.3,2.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C74","Malignant neoplasm of adrenal gland",31,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",24,"Age-specific",0.1,0.1,0.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",64,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",60,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",171,"Age-specific",0.8,0.7,1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",76,"Age-specific",0.4,0.3,0.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C80","Malignant neoplasm, without specification of site",197,"Age-specific",1,0.8,1.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C81","Hodgkin lymphoma",659,"Age-specific",3.2,2.9,3.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C82","Follicular lymphoma",244,"Age-specific",1.2,1,1.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C82-C86","Non-Hodgkin lymphoma",1148,"Age-specific",5.5,5.2,5.9,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C83","Non-follicular lymphoma",381,"Age-specific",1.8,1.7,2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C84","Mature T/NK-cell lymphomas",98,"Age-specific",0.5,0.4,0.6,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",425,"Age-specific",2.1,1.9,2.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Age-specific",NA,NA,NA,"s"
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C88","Malignant immunoproliferative diseases",5,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",151,"Age-specific",0.7,0.6,0.9,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C91","Lymphoid leukaemia",220,"Age-specific",1.1,0.9,1.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C91-C95","Leukaemia",666,"Age-specific",3.2,3,3.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C92","Myeloid leukaemia",410,"Age-specific",2,1.8,2.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C93","Monocytic leukaemia",16,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C94","Other leukaemias of specified cell type",8,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C95","Leukaemia of unspecified cell type",12,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",9,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",10,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",48,"Age-specific",0.2,0.2,0.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",6,"Age-specific",0,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D03","Melanoma in situ",432,"Age-specific",2.1,1.9,2.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D05","Carcinoma in situ of breast",521,"Age-specific",2.5,2.3,2.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D06","Carcinoma in situ of cervix uteri",19093,"Age-specific",183.8,181.2,186.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",334,"Age-specific",1.6,1.4,1.8,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",114,"Age-specific",0.6,0.5,0.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D32","Benign neoplasm of meninges",251,"Age-specific",1.2,1.1,1.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",216,"Age-specific",1,0.9,1.2,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D352","Benign neoplasm: Pituitary gland",161,"Age-specific",0.8,0.7,0.9,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Age-specific",NA,NA,NA,"s"
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D354","Benign neoplasm: Pineal gland",0,"Age-specific",NA,NA,NA,"s"
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",119,"Age-specific",0.6,0.5,0.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",15,"Age-specific",0.1,0,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",134,"Age-specific",1.3,1.1,1.5,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs",43,"Age-specific",0.4,0.3,0.6,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",229,"Age-specific",1.1,1,1.3,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",19,"Age-specific",0.1,0.1,0.1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",115,"Age-specific",0.6,0.5,0.7,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",66,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D45","Polycythaemia vera",68,"Age-specific",0.3,0.3,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D46","Myelodysplastic syndromes",56,"Age-specific",0.3,0.2,0.4,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",186,"Age-specific",0.9,0.8,1,""
2001,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",212,"Age-specific",1,0.9,1.2,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C00","Malignant neoplasm of lip",31,"Age-specific",0.1,0.1,0.2,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",662,"Age-specific",3.2,2.9,3.4,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C00-C97","All malignant cancers",27194,"Age-specific",130.9,129.3,132.4,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",22977,"Age-specific",110.6,109.2,112,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C00-C97, D00-D48","All registrations",49733,"Age-specific",239.3,237.2,241.5,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C01","Malignant neoplasm of base of tongue",45,"Age-specific",0.2,0.2,0.3,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",145,"Age-specific",0.7,0.6,0.8,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C03","Malignant neoplasm of gum",20,"Age-specific",0.1,0.1,0.1,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C04","Malignant neoplasm of floor of mouth",32,"Age-specific",0.2,0.1,0.2,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C05","Malignant neoplasm of palate",38,"Age-specific",0.2,0.1,0.3,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",35,"Age-specific",0.2,0.1,0.2,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C07","Malignant neoplasm of parotid gland",66,"Age-specific",0.3,0.2,0.4,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",29,"Age-specific",0.1,0.1,0.2,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C09","Malignant neoplasm of tonsil",107,"Age-specific",0.5,0.4,0.6,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C10","Malignant neoplasm of oropharynx",14,"Age-specific",0.1,0,0.1,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C11","Malignant neoplasm of nasopharynx",56,"Age-specific",0.3,0.2,0.3,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C12","Malignant neoplasm of piriform sinus",18,"Age-specific",0.1,0.1,0.1,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C13","Malignant neoplasm of hypopharynx",5,"Age-specific",0,0,0.1,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",21,"Age-specific",0.1,0.1,0.2,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C15","Malignant neoplasm of oesophagus",271,"Age-specific",1.3,1.2,1.5,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C16","Malignant neoplasm of stomach",323,"Age-specific",1.6,1.4,1.7,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C17","Malignant neoplasm of small intestine",61,"Age-specific",0.3,0.2,0.4,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C18","Malignant neoplasm of colon",771,"Age-specific",3.7,3.5,4,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",1325,"Age-specific",6.4,6,6.7,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",95,"Age-specific",0.5,0.4,0.6,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C20","Malignant neoplasm of rectum",459,"Age-specific",2.2,2,2.4,""
2002,"Persons","20 to 24, 25 to 29, 30 to 34, 35 to 39, 40 to 44, 45 to 49","E92000001","England","C21","Malignant neoplasm of anus and anal canal",105,"Age-specific",0.5,0.4,0.6,""
