"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
England	Colorectal	Women	2008	58.47	58.15	NA	1.1918*	2	2
England	Colorectal	Women	2009	58.70	58.85	NA	1.1918*	2	2
England	Colorectal	Women	2010	59.07	59.55	Joinpoint 2	NA	2	2
England	Colorectal	Women	2011	59.30	59.09	NA	-0.7735*	2	2
England	Colorectal	Women	2012	58.93	58.63	NA	-0.7735*	2	2
England	Colorectal	Women	2013	58.07	58.18	NA	-0.7735*	2	2
England	Colorectal	Women	2014	57.53	57.73	NA	-0.7735*	2	2
England	Colorectal	Women	2015	57.10	57.28	NA	-0.7735*	2	2
England	Colorectal	Women	2016	56.57	56.84	NA	-0.7735*	2	2
England	Colorectal	Women	2017	56.03	56.40	NA	-0.7735*	2	2
England	Colorectal	Women	2018	56.63	55.96	NA	-0.7735*	2	2
England	Lung	Men	2000	111.33	111.07	NA	-2.9573*	2	2
England	Lung	Men	2001	107.80	107.79	NA	-2.9573*	2	2
England	Lung	Men	2002	103.83	104.60	NA	-2.9573*	2	2
England	Lung	Men	2003	101.53	101.51	Joinpoint 1	NA	2	2
England	Lung	Men	2004	100.40	100.86	NA	-0.6320*	2	2
England	Lung	Men	2005	100.83	100.23	NA	-0.6320*	2	2
England	Lung	Men	2006	99.90	99.59	NA	-0.6320*	2	2
England	Lung	Men	2007	100.00	98.96	NA	-0.6320*	2	2
England	Lung	Men	2008	98.23	98.34	NA	-0.6320*	2	2
England	Lung	Men	2009	97.33	97.72	NA	-0.6320*	2	2
England	Lung	Men	2010	96.20	97.10	NA	-0.6320*	2	2
England	Lung	Men	2011	96.50	96.49	NA	-0.6320*	2	2
England	Lung	Men	2012	96.20	95.88	NA	-0.6320*	2	2
England	Lung	Men	2013	95.20	95.27	Joinpoint 2	NA	2	2
England	Lung	Men	2014	93.33	93.60	NA	-1.7516*	2	2
England	Lung	Men	2015	92.23	91.96	NA	-1.7516*	2	2
England	Lung	Men	2016	90.60	90.35	NA	-1.7516*	2	2
England	Lung	Men	2017	89.00	88.77	NA	-1.7516*	2	2
England	Lung	Men	2018	86.83	87.21	NA	-1.7516*	2	2
England	Lung	Women	2000	53.00	52.94	NA	0.1518	3	3
England	Lung	Women	2001	52.93	53.02	NA	0.1518	3	3
England	Lung	Women	2002	53.10	53.10	NA	0.1518	3	3
England	Lung	Women	2003	53.33	53.18	Joinpoint 1	NA	3	3
England	Lung	Women	2004	54.53	54.60	NA	2.6733*	3	3
England	Lung	Women	2005	55.93	56.06	NA	2.6733*	3	3
England	Lung	Women	2006	57.53	57.56	NA	2.6733*	3	3
England	Lung	Women	2007	59.30	59.10	Joinpoint 2	NA	3	3
England	Lung	Women	2008	60.33	60.27	NA	1.9776*	3	3
England	Lung	Women	2009	61.40	61.46	NA	1.9776*	3	3
England	Lung	Women	2010	62.30	62.68	NA	1.9776*	3	3
England	Lung	Women	2011	64.00	63.92	NA	1.9776*	3	3
England	Lung	Women	2012	65.53	65.18	NA	1.9776*	3	3
England	Lung	Women	2013	66.40	66.47	Joinpoint 3	NA	3	3
England	Lung	Women	2014	66.70	66.79	NA	0.4872*	3	3
England	Lung	Women	2015	66.97	67.12	NA	0.4872*	3	3
England	Lung	Women	2016	67.63	67.45	NA	0.4872*	3	3
England	Lung	Women	2017	67.87	67.78	NA	0.4872*	3	3
England	Lung	Women	2018	68.00	68.11	NA	0.4872*	3	3
England	Oesophageal	Men	2000	21.00	21.17	NA	0.8084*	1	1
England	Oesophageal	Men	2001	21.47	21.34	NA	0.8084*	1	1
England	Oesophageal	Men	2002	21.67	21.51	NA	0.8084*	1	1
England	Oesophageal	Men	2003	21.77	21.69	NA	0.8084*	1	1
England	Oesophageal	Men	2004	21.83	21.86	NA	0.8084*	1	1
England	Oesophageal	Men	2005	21.90	22.04	NA	0.8084*	1	1
England	Oesophageal	Men	2006	22.03	22.22	NA	0.8084*	1	1
England	Oesophageal	Men	2007	22.47	22.40	NA	0.8084*	1	1
England	Oesophageal	Men	2008	22.60	22.58	NA	0.8084*	1	1
England	Oesophageal	Men	2009	22.80	22.76	Joinpoint 1	NA	1	1
England	Oesophageal	Men	2010	22.57	22.73	NA	-0.1259	1	1
England	Oesophageal	Men	2011	22.87	22.70	NA	-0.1259	1	1
England	Oesophageal	Men	2012	22.77	22.67	NA	-0.1259	1	1
England	Oesophageal	Men	2013	22.60	22.64	NA	-0.1259	1	1
England	Oesophageal	Men	2014	22.50	22.62	NA	-0.1259	1	1
England	Oesophageal	Men	2015	22.60	22.59	NA	-0.1259	1	1
England	Oesophageal	Men	2016	22.73	22.56	NA	-0.1259	1	1
England	Oesophageal	Men	2017	22.60	22.53	NA	-0.1259	1	1
England	Oesophageal	Men	2018	22.33	22.50	NA	-0.1259	1	1
England	Oesophageal	Women	2000	9.70	9.62	NA	-0.8205*	2	2
England	Oesophageal	Women	2001	9.53	9.54	NA	-0.8205*	2	2
England	Oesophageal	Women	2002	9.43	9.46	NA	-0.8205*	2	2
England	Oesophageal	Women	2003	9.27	9.38	NA	-0.8205*	2	2
England	Oesophageal	Women	2004	9.27	9.30	NA	-0.8205*	2	2
England	Oesophageal	Women	2005	9.23	9.23	NA	-0.8205*	2	2
England	Oesophageal	Women	2006	9.23	9.15	NA	-0.8205*	2	2
England	Oesophageal	Women	2007	9.13	9.08	NA	-0.8205*	2	2
England	Oesophageal	Women	2008	8.97	9.00	NA	-0.8205*	2	2
England	Oesophageal	Women	2009	8.93	8.93	NA	-0.8205*	2	2
England	Oesophageal	Women	2010	8.83	8.86	Joinpoint 1	NA	2	2
England	Oesophageal	Women	2011	8.93	8.91	NA	0.6518	2	2
England	Oesophageal	Women	2012	8.97	8.97	NA	0.6518	2	2
England	Oesophageal	Women	2013	9.00	9.03	Joinpoint 2	NA	2	2
England	Oesophageal	Women	2014	8.90	8.84	NA	-2.0823*	2	2
England	Oesophageal	Women	2015	8.67	8.66	NA	-2.0823*	2	2
England	Oesophageal	Women	2016	8.43	8.48	NA	-2.0823*	2	2
England	Oesophageal	Women	2017	8.27	8.30	NA	-2.0823*	2	2
England	Oesophageal	Women	2018	8.17	8.13	NA	-2.0823*	2	2
England	Pancreatic	Men	2000	16.80	16.82	NA	-0.2692	1	1
England	Pancreatic	Men	2001	16.87	16.77	NA	-0.2692	1	1
England	Pancreatic	Men	2002	16.60	16.73	NA	-0.2692	1	1
England	Pancreatic	Men	2003	16.77	16.68	Joinpoint 1	NA	1	1
England	Pancreatic	Men	2004	16.80	16.88	NA	1.1663*	1	1
England	Pancreatic	Men	2005	17.20	17.07	NA	1.1663*	1	1
England	Pancreatic	Men	2006	17.13	17.27	NA	1.1663*	1	1
England	Pancreatic	Men	2007	17.53	17.48	NA	1.1663*	1	1
England	Pancreatic	Men	2008	17.67	17.68	NA	1.1663*	1	1
England	Pancreatic	Men	2009	17.93	17.89	NA	1.1663*	1	1
England	Pancreatic	Men	2010	17.90	18.09	NA	1.1663*	1	1
England	Pancreatic	Men	2011	18.17	18.31	NA	1.1663*	1	1
England	Pancreatic	Men	2012	18.67	18.52	NA	1.1663*	1	1
England	Pancreatic	Men	2013	18.93	18.73	NA	1.1663*	1	1
England	Pancreatic	Men	2014	19.03	18.95	NA	1.1663*	1	1
England	Pancreatic	Men	2015	19.17	19.17	NA	1.1663*	1	1
England	Pancreatic	Men	2016	19.50	19.40	NA	1.1663*	1	1
England	Pancreatic	Men	2017	19.67	19.62	NA	1.1663*	1	1
England	Pancreatic	Men	2018	19.60	19.85	NA	1.1663*	1	1
England	Pancreatic	Women	2000	13.03	13.01	NA	-0.8303	3	3
England	Pancreatic	Women	2001	12.87	12.91	NA	-0.8303	3	3
England	Pancreatic	Women	2002	12.87	12.80	Joinpoint 1	NA	3	3
England	Pancreatic	Women	2003	13.07	13.13	NA	2.5651*	3	3
England	Pancreatic	Women	2004	13.43	13.46	NA	2.5651*	3	3
England	Pancreatic	Women	2005	13.83	13.81	Joinpoint 2	NA	3	3
England	Pancreatic	Women	2006	14.00	13.98	NA	1.2114*	3	3
England	Pancreatic	Women	2007	14.20	14.15	NA	1.2114*	3	3
England	Pancreatic	Women	2008	14.33	14.32	NA	1.2114*	3	3
England	Pancreatic	Women	2009	14.47	14.49	NA	1.2114*	3	3
England	Pancreatic	Women	2010	14.60	14.67	NA	1.2114*	3	3
England	Pancreatic	Women	2011	14.73	14.84	NA	1.2114*	3	3
England	Pancreatic	Women	2012	15.10	15.02	NA	1.2114*	3	3
England	Pancreatic	Women	2013	15.23	15.21	NA	1.2114*	3	3
England	Pancreatic	Women	2014	15.43	15.39	Joinpoint 3	NA	3	3
England	Pancreatic	Women	2015	15.33	15.38	NA	-0.0640	3	3
England	Pancreatic	Women	2016	15.43	15.37	NA	-0.0640	3	3
England	Pancreatic	Women	2017	15.27	15.36	NA	-0.0640	3	3
England	Pancreatic	Women	2018	15.40	15.35	NA	-0.0640	3	3
England	Prostate	Men	2000	151.17	152.09	NA	3.9430*	3	3
England	Prostate	Men	2001	160.03	158.09	NA	3.9430*	3	3
England	Prostate	Men	2002	165.00	164.32	Joinpoint 1	NA	3	3
England	Prostate	Men	2003	167.60	166.25	NA	1.1714*	3	3
England	Prostate	Men	2004	168.07	168.20	NA	1.1714*	3	3
England	Prostate	Men	2005	171.10	170.17	NA	1.1714*	3	3
England	Prostate	Men	2006	170.07	172.16	NA	1.1714*	3	3
England	Prostate	Men	2007	171.47	174.18	NA	1.1714*	3	3
England	Prostate	Men	2008	174.80	176.22	NA	1.1714*	3	3
England	Prostate	Men	2009	178.10	178.28	NA	1.1714*	3	3
England	Prostate	Men	2010	180.80	180.37	NA	1.1714*	3	3
England	Prostate	Men	2011	180.70	182.48	NA	1.1714*	3	3
England	Prostate	Men	2012	185.80	184.62	NA	1.1714*	3	3
England	Prostate	Men	2013	187.77	186.78	Joinpoint 2	NA	3	3
England	Prostate	Men	2014	187.93	184.92	NA	-0.9972	3	3
England	Prostate	Men	2015	182.53	183.08	NA	-0.9972	3	3
England	Prostate	Men	2016	180.17	181.25	Joinpoint 3	NA	3	3
England	Prostate	Men	2017	188.13	187.16	NA	3.2615*	3	3
England	Prostate	Men	2018	192.77	193.27	NA	3.2615*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2000	621.03	620.53	NA	1.8903*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2001	631.23	632.26	NA	1.8903*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2002	644.60	644.21	Joinpoint 1	NA	3	3
Nothern Ireland	All sites excl. NMSC	Men	2003	648.33	647.82	NA	0.5607*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2004	650.83	651.45	NA	0.5607*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2005	655.43	655.11	Joinpoint 2	NA	3	3
Nothern Ireland	All sites excl. NMSC	Men	2006	666.67	668.78	NA	2.0863	3	3
Nothern Ireland	All sites excl. NMSC	Men	2007	686.80	682.73	NA	2.0863	3	3
Nothern Ireland	All sites excl. NMSC	Men	2008	696.87	696.97	Joinpoint 3	NA	3	3
Nothern Ireland	All sites excl. NMSC	Men	2009	692.13	694.58	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2010	692.23	692.20	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2011	691.37	689.83	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2012	692.83	687.47	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2013	683.23	685.11	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2014	678.77	682.77	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2015	677.17	680.43	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2016	676.47	678.09	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2017	674.50	675.77	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Men	2018	679.17	673.46	NA	-0.3426*	3	3
Nothern Ireland	All sites excl. NMSC	Women	2000	476.73	476.77	NA	0.7463	2	2
Nothern Ireland	All sites excl. NMSC	Women	2001	479.50	480.33	NA	0.7463	2	2
Nothern Ireland	All sites excl. NMSC	Women	2002	481.43	483.91	NA	0.7463	2	2
Nothern Ireland	All sites excl. NMSC	Women	2003	492.27	487.53	NA	0.7463	2	2
Nothern Ireland	All sites excl. NMSC	Women	2004	492.83	491.16	NA	0.7463	2	2
Nothern Ireland	All sites excl. NMSC	Women	2005	491.60	494.83	Joinpoint 1	NA	2	2
Nothern Ireland	All sites excl. NMSC	Women	2006	496.57	501.45	NA	1.3374*	2	2
Nothern Ireland	All sites excl. NMSC	Women	2007	509.33	508.15	NA	1.3374*	2	2
Nothern Ireland	All sites excl. NMSC	Women	2008	522.10	514.95	NA	1.3374*	2	2
Nothern Ireland	All sites excl. NMSC	Women	2009	523.30	521.84	NA	1.3374*	2	2
Nothern Ireland	All sites excl. NMSC	Women	2010	526.60	528.82	NA	1.3374*	2	2
Nothern Ireland	All sites excl. NMSC	Women	2011	533.20	535.89	NA	1.3374*	2	2
Nothern Ireland	All sites excl. NMSC	Women	2012	543.93	543.06	Joinpoint 2	NA	2	2
Nothern Ireland	All sites excl. NMSC	Women	2013	545.43	546.20	NA	0.5785	2	2
Nothern Ireland	All sites excl. NMSC	Women	2014	546.77	549.36	NA	0.5785	2	2
Nothern Ireland	All sites excl. NMSC	Women	2015	553.33	552.54	NA	0.5785	2	2
Nothern Ireland	All sites excl. NMSC	Women	2016	558.43	555.73	NA	0.5785	2	2
Nothern Ireland	All sites excl. NMSC	Women	2017	562.00	558.95	NA	0.5785	2	2
Nothern Ireland	All sites excl. NMSC	Women	2018	558.43	562.18	NA	0.5785	2	2
Nothern Ireland	Breast	Women	2000	134.03	134.52	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2001	133.20	136.28	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2002	135.13	138.06	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2003	142.90	139.86	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2004	146.77	141.69	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2005	142.90	143.54	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2006	142.07	145.41	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2007	144.60	147.31	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2008	153.13	149.23	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2009	153.07	151.18	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2010	155.53	153.15	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2011	157.13	155.15	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2012	158.60	157.18	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2013	156.37	159.23	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2014	159.57	161.31	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2015	162.83	163.41	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2016	168.00	165.54	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2017	167.73	167.71	NA	1.3053*	0	0
Nothern Ireland	Breast	Women	2018	166.47	169.89	NA	1.3053*	0	0
Nothern Ireland	Colorectal	Men	2000	94.30	94.40	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2001	93.90	95.57	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2002	98.93	96.75	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2003	96.00	97.95	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2004	100.00	99.16	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2005	99.67	100.39	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2006	104.80	101.63	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2007	103.80	102.89	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2008	104.07	104.17	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2009	103.13	105.46	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2010	105.80	106.76	NA	1.2384*	1	1
Nothern Ireland	Colorectal	Men	2011	108.53	108.08	Joinpoint 1	NA	1	1
Nothern Ireland	Colorectal	Men	2012	106.57	104.65	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Men	2013	102.83	101.32	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Men	2014	96.63	98.10	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Men	2015	93.30	94.98	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Men	2016	90.40	91.96	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Men	2017	88.37	89.04	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Men	2018	88.70	86.21	NA	-3.1794*	1	1
Nothern Ireland	Colorectal	Women	2000	61.77	60.44	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2001	60.93	60.93	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2002	61.40	61.42	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2003	62.63	61.92	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2004	60.77	62.42	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2005	61.13	62.93	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2006	62.60	63.44	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2007	65.80	63.96	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2008	65.13	64.48	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2009	64.10	65.00	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2010	65.23	65.53	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2011	66.37	66.06	NA	0.8118*	2	2
Nothern Ireland	Colorectal	Women	2012	67.20	66.59	Joinpoint 1	NA	2	2
Nothern Ireland	Colorectal	Women	2013	64.37	64.25	NA	-3.5252	2	2
Nothern Ireland	Colorectal	Women	2014	62.20	61.98	NA	-3.5252	2	2
Nothern Ireland	Colorectal	Women	2015	59.70	59.80	Joinpoint 2	NA	2	2
Nothern Ireland	Colorectal	Women	2016	59.70	60.03	NA	0.3946	2	2
Nothern Ireland	Colorectal	Women	2017	60.70	60.27	NA	0.3946	2	2
Nothern Ireland	Colorectal	Women	2018	60.33	60.51	NA	0.3946	2	2
Nothern Ireland	Lung	Men	2000	106.27	103.87	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2001	103.97	104.28	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2002	103.70	104.68	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2003	104.33	105.08	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2004	105.50	105.49	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2005	105.77	105.90	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2006	103.17	106.31	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2007	107.53	106.72	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2008	107.90	107.13	NA	0.3867*	1	1
Nothern Ireland	Lung	Men	2009	108.43	107.55	Joinpoint 1	NA	1	1
Nothern Ireland	Lung	Men	2010	105.47	106.35	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2011	105.70	105.16	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2012	105.57	103.99	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2013	103.37	102.83	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2014	101.83	101.68	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2015	98.77	100.55	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2016	99.70	99.43	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2017	98.47	98.32	NA	-1.1149*	1	1
Nothern Ireland	Lung	Men	2018	97.23	97.22	NA	-1.1149*	1	1
Nothern Ireland	Lung	Women	2000	49.87	49.46	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2001	50.13	50.27	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2002	50.67	51.09	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2003	52.67	51.93	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2004	52.93	52.78	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2005	52.67	53.64	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2006	54.37	54.52	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2007	54.47	55.41	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2008	57.83	56.31	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2009	56.80	57.23	NA	1.6354*	2	2
Nothern Ireland	Lung	Women	2010	58.50	58.17	Joinpoint 1	NA	2	2
Nothern Ireland	Lung	Women	2011	60.63	61.40	NA	5.5567*	2	2
Nothern Ireland	Lung	Women	2012	65.40	64.81	NA	5.5567*	2	2
Nothern Ireland	Lung	Women	2013	69.73	68.42	NA	5.5567*	2	2
Nothern Ireland	Lung	Women	2014	70.87	72.22	NA	5.5567*	2	2
Nothern Ireland	Lung	Women	2015	75.80	76.23	Joinpoint 2	NA	2	2
